distance_numeric,is_winner,is_top3,days_since_last_race,horse_name_decay_form_90,horse_rank_rolling_mean_10,horse_rank_rolling_std_10,horse_top3_rate_rolling_mean_5,horse_top3_rate_rolling_std_5,race_class_score,track_dist_avg_pos,prev_perf_index,horse_perf_avg_rolling_mean_5,horse_perf_avg_rolling_std_5,track_Ashburton,track_Awapuni,track_Ellerslie,track_Hastings,track_Hawera,track_Matamata,track_New Plymouth,track_Otaki,track_Pukekohe,track_Riccarton,track_Riccarton Synth,track_Rotorua,track_Ruakaka,track_Tauherinikau,track_Taupo,track_Tauranga,track_Te Aroha,track_Te Rapa,track_Trentham,track_Wanganui,track_Waverley,track_Wingatui,track_Woodville,race_type_2yo,race_type_2yoM,race_type_2yof,race_type_3yo,race_type_3yoM,race_type_3yof,race_type_Hrd,race_type_JmpF,race_type_Mdn,race_type_MdnF&M,race_type_MdnSpc,race_type_Open,race_type_R 65,race_type_R 65X,race_type_R 75,race_type_R 75X,race_type_R 85,race_type_WFA,race_type_WFAf&m,horse_name,race_id,position_numeric,relevance_score,group_id
2050.0,0,1,23.0,1.406392025312631,2.571428571428572,1.7182493859684491,0.8,0.4472135954999579,5,2.0,0.003125,0.0009150326797385,0.0007320587407395,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Prise De Fer,20221226_Pukekohe_WFA_2050.0,2.0,3.0,2
1200.0,1,1,42.0,0.7201234882635159,2.0,1.1547005383792517,1.0,0.0,2,1.0,0.0025,0.0001666666666666,0.0003333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Buoyant,20221226_Wingatui_Open_1200.0,1.0,4.0,1
2400.0,1,1,15.0,0.95718212638913,2.25,0.957427107756338,1.0,0.0,0,4.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Aquacade,20230101_Te Rapa_MdnSpc_2400.0,1.0,4.0,1
1600.0,1,1,57.0,0.8188571276147921,2.0,1.095445115010332,1.0,0.0,4,1.2222222222222223,0.0008,0.0001,0.0002236067977499,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Campionessa,20230101_Te Rapa_Open_1600.0,1.0,4.0,1
2400.0,0,0,22.0,0.9991190309821754,3.1666666666666665,1.940790217067952,0.8,0.4472135954999579,3,4.0,0.0004166666666666,0.0006135728071211,0.0005880397464652,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aromatic,20230101_Te Rapa_Open_2400.0,8.0,0.0,1
1200.0,1,1,50.0,0.8888740754556981,2.5,1.224744871391589,0.8,0.4472135954999579,0,1.1428571428571428,0.00078125,0.0003809523809523,0.0005283890719326,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Romancing The Moon,20230103_Matamata_R 65_1200.0,1.0,4.0,1
1400.0,0,0,11.0,0.7866106159108778,2.2857142857142856,1.2535663410560174,0.8,0.4472135954999579,4,3.6666666666666665,0.0,0.0005372023809523,0.0005024497985155,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Romancing The Moon,20230114_Trentham_3yo_1400.0,6.0,0.0,1
2100.0,0,0,13.0,1.1681491201092062,1.8571428571428568,1.0690449676496976,1.0,0.0,3,2.0,0.0025,0.00026,0.0003714835124201,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Campionessa,20230114_Trentham_Open_2100.0,4.0,1.0,1
1200.0,1,1,26.0,0.536750332785653,1.0,0.0,1.0,0.0,2,2.375,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Tokyo Tycoon,20230121_Pukekohe_2yo_1200.0,1.0,4.0,1
1200.0,0,1,77.0,0.6229346925876189,1.25,0.5,1.0,0.0,3,2.375,0.003125,0.000922619047619,0.001348184720584,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pier,20230121_Pukekohe_3yo_1200.0,3.0,2.0,1
1600.0,0,1,26.0,1.5601108559460453,1.8333333333333333,2.0412414523193148,1.0,0.0,2,4.142857142857143,0.0014285714285714,0.0005714285714285,0.0012777531299998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Wild Night,20230121_Pukekohe_3yo_1600.0,2.0,3.0,1
1200.0,1,1,26.0,0.6270890852730561,1.5,0.7071067811865476,1.0,0.0,3,2.375,0.0008333333333333,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Green Aeon,20230121_Pukekohe_Open_1200.0,1.0,4.0,1
1600.0,1,1,49.0,0.4910982295021551,1.0,0.0,1.0,0.0,0,3.1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Pearl Of Alsace,20230121_Trentham_R 75_1600.0,1.0,4.0,1
1500.0,0,1,21.0,1.3236927501021063,2.75,1.7525491637693282,0.6,0.5477225575051661,2,2.0,0.0004761904761904,0.0003705357142857,0.0005176454308615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Romancing The Moon,20230204_Wingatui_3yo_1500.0,2.0,3.0,1
1600.0,0,0,40.0,1.3983362888661528,2.5,1.6035674514745464,0.8,0.4472135954999579,3,7.0,0.0012195121951219,0.0015400326797385,0.0010292212773751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Prise De Fer,20230204_Wingatui_WFA_1600.0,7.0,0.0,1
2100.0,1,1,35.0,0.8381258420055288,2.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aquacade,20230205_Tauranga_Open_2100.0,1.0,4.0,1
1400.0,1,1,20.0,0.8577997412295097,1.0,0.0,1.0,0.0,0,3.1666666666666665,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Pearl Of Alsace,20230210_Hastings_R 75_1400.0,1.0,4.0,1
1400.0,0,0,119.0,0.5923546442660584,1.4,0.5477225575051661,1.0,0.0,5,3.6,0.0024509803921568,0.0006995967741935,0.0009669961003626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Mustang Valley,20230211_Te Rapa_WFA_1400.0,12.0,0.0,1
2000.0,0,1,28.0,1.4899195672984331,2.125,1.246423454758225,0.8,0.4472135954999579,5,1.7777777777777777,0.0003571428571428,0.00076,0.0010310189135025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Campionessa,20230211_Te Rapa_WFA_2000.0,2.0,3.0,3
2000.0,0,1,21.0,1.8286363672145487,1.8571428571428568,1.8644544714716087,1.0,0.0,5,1.7777777777777777,0.000625,0.0008571428571428,0.0012777531299998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Wild Night,20230211_Te Rapa_WFA_2000.0,3.0,2.0,3
2000.0,0,0,47.0,0.4099172394696221,1.6666666666666667,1.1547005383792517,1.0,0.0,5,1.7777777777777777,0.0024390243902439,0.0007601360327328,0.0007333622389246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Defibrillate,20230211_Te Rapa_WFA_2000.0,4.0,1.0,3
2400.0,1,1,13.0,1.3120466455899535,1.8333333333333333,0.983192080250175,1.0,0.0,4,1.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aquacade,20230218_Pukekohe_Open_2400.0,1.0,4.0,1
1200.0,1,1,35.0,0.8715585762971745,1.0,0.0,1.0,0.0,3,1.1428571428571428,0.0016666666666666,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Tokyo Tycoon,20230225_Matamata_2yo_1200.0,1.0,4.0,1
1600.0,0,0,21.0,1.3611999472519254,3.0,2.1213203435596424,0.8,0.4472135954999579,5,5.0,0.0002678571428571,0.0015756017854296,0.0010105969328671,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Prise De Fer,20230225_Otaki_WFA_1600.0,5.0,0.0,2
1600.0,0,0,14.0,1.9041069296506816,2.0,1.7728105208558365,1.0,0.0,5,5.0,0.0008333333333333,0.0009821428571428,0.0012012164327744,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Wild Night,20230225_Otaki_WFA_1600.0,7.0,0.0,2
1500.0,0,0,62.0,0.6314607592058951,3.857142857142857,2.544836041121407,0.6,0.5477225575051661,0,6.0,0.00015625,0.0006969061404545,0.0005026781251406,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aromatic,20230304_Te Rapa_Open_1500.0,7.0,0.0,1
1400.0,1,1,28.0,0.9697802860358152,2.6666666666666665,1.6583123951777,0.6,0.5477225575051661,2,1.0,0.0006666666666666,0.0004657738095238,0.0004744317410324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Romancing The Moon,20230304_Wingatui_3yof_1400.0,1.0,4.0,1
1200.0,0,0,14.0,1.3261654395839295,1.0,0.0,1.0,0.0,5,2.375,0.0025,0.0004166666666666,0.0008333333333333,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Tokyo Tycoon,20230311_Pukekohe_2yo_1200.0,7.0,0.0,1
3200.0,0,0,21.0,1.7243788402208446,1.7142857142857142,0.9511897312113418,1.0,0.0,4,4.0,0.0016666666666666,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aquacade,20230311_Pukekohe_Open_3200.0,4.0,1.0,1
2050.0,0,1,28.0,1.0915634493227957,2.111111111111111,1.1666666666666667,0.8,0.4472135954999579,5,2.0,0.00125,0.0008314285714285,0.0009761126565962,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Campionessa,20230311_Pukekohe_WFA_2050.0,2.0,3.0,2
2050.0,0,0,28.0,0.7349168872285545,2.25,1.5,0.75,0.5,5,2.0,0.000625,0.0011798581221106,0.0010311223552842,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Defibrillate,20230311_Pukekohe_WFA_2050.0,5.0,0.0,2
1600.0,1,1,14.0,1.143617818480634,2.5,1.6499158227686108,0.6,0.5477225575051661,5,3.1,0.0014285714285714,0.0005991071428571,0.000398392305749,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Romancing The Moon,20230318_Trentham_3yo_1600.0,1.0,4.0,1
1600.0,1,1,36.0,1.1117506948159774,1.0,0.0,1.0,0.0,3,3.1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Pearl Of Alsace,20230318_Trentham_Mdn_1600.0,1.0,4.0,2
1600.0,0,1,14.0,0.540492221288241,4.25,2.6049403612586386,0.4,0.5477225575051661,3,3.1,0.0,0.0005346077533577,0.0005239261379361,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Aromatic,20230318_Trentham_Mdn_1600.0,2.0,3.0,2
2000.0,0,0,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,4,3.0,0.0,0.0008560731104752,0.0010978682557413,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Hes A Doozy,20230401_Awapuni_Open_2000.0,5.0,0.0,1
1600.0,0,0,21.0,1.411203226154454,1.0,0.0,1.0,0.0,5,4.142857142857143,0.001875,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Pearl Of Alsace,20230408_Pukekohe_WFAf&m_1600.0,4.0,1.0,3
1600.0,0,0,21.0,0.428010150724349,4.0,2.549509756796392,0.6,0.5477225575051661,5,4.142857142857143,0.0009375,0.0004320436507936,0.0005767859617043,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Aromatic,20230408_Pukekohe_WFAf&m_1600.0,6.0,0.0,3
1600.0,0,0,56.0,0.4610132351913421,3.1666666666666665,4.355073669487885,0.8,0.4472135954999579,5,4.142857142857143,0.000297619047619,0.0011897928526249,0.0011310143441538,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Mustang Valley,20230408_Pukekohe_WFAf&m_1600.0,12.0,0.0,3
2000.0,1,1,6.0,0.770815596007923,4.2,2.485513584307633,0.4,0.5477225575051661,3,3.0,0.0005208333333333,0.0005877976190476,0.0005895374342125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Aromatic,20230414_Awapuni_WFAf&m_2000.0,1.0,4.0,1
2000.0,1,1,15.0,0.6524813152813733,3.8,2.6583202716502514,0.4,0.5477225575051661,4,1.7777777777777777,0.0015,0.00040625,0.0003615948949522,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Aromatic,20230429_Te Rapa_WFAf&m_2000.0,1.0,4.0,1
3100.0,0,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,3.0,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Berry The Cash,20230805_Riccarton_Hrd_3100.0,3.0,2.0,1
1600.0,1,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,3,1.5,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Belardo Boy,20230805_Riccarton_Open_1600.0,1.0,4.0,1
1100.0,1,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,1.0,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Crocetti,20230805_Ruakaka_3yo_1100.0,1.0,4.0,1
4200.0,1,1,7.0,0.0,3.0,2.512395057075209,1.0,0.3906761888457202,0,1.0,0.0,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Berry The Cash,20230812_Riccarton_Hrd_4200.0,1.0,4.0,1
1800.0,0,0,7.0,0.0,1.0,2.512395057075209,1.0,0.3906761888457202,0,3.5,0.001875,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Belardo Boy,20230812_Riccarton_Open_1800.0,5.0,0.0,1
1200.0,0,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,2.0,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Ladies Man,20230819_New Plymouth_Open_1200.0,3.0,2.0,1
1200.0,1,1,14.0,0.0,1.0,2.512395057075209,1.0,0.3906761888457202,3,1.0,0.0,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Crocetti,20230819_Ruakaka_3yo_1200.0,1.0,4.0,1
1100.0,1,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,1.75,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Quintessa,20230823_Taupo_3yo_1100.0,1.0,4.0,1
1200.0,0,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,4,3.5,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Skew Wiff,20230826_Te Rapa_WFA_1200.0,2.0,3.0,2
1200.0,0,0,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,4,3.5,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,El Vencedor,20230826_Te Rapa_WFA_1200.0,13.0,0.0,2
1200.0,1,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,1.0,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Its Business Time,20230902_Riccarton_R 75_1200.0,1.0,4.0,1
1200.0,1,1,17.0,0.0,1.0,2.512395057075209,1.0,0.3906761888457202,3,3.2,0.0,0.0,0.0010978682557413,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Quintessa,20230909_Hastings_3yof_1200.0,1.0,4.0,2
1200.0,0,0,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,3,3.2,0.0,0.0008560731104752,0.0010978682557413,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Orchestral,20230909_Hastings_3yof_1200.0,10.0,0.0,2
1600.0,0,0,182.0,0.1929664163328145,2.1,1.100504934614612,0.8,0.4472135954999579,0,8.5,0.0012195121951219,0.0010814285714285,0.0008635120504222,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Campionessa,20230909_Hastings_Open_1600.0,5.0,0.0,1
1400.0,1,1,14.0,0.0,2.0,2.512395057075209,1.0,0.3906761888457202,5,3.1666666666666665,0.0016666666666666,0.0,0.0010978682557413,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Skew Wiff,20230909_Hastings_WFA_1400.0,1.0,4.0,2
1400.0,0,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,5,3.1666666666666665,0.0,0.0008560731104752,0.0010978682557413,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Legarto,20230909_Hastings_WFA_1400.0,3.0,2.0,2
1400.0,0,1,14.0,0.0,13.0,2.512395057075209,0.0,0.3906761888457202,0,3.25,0.0002564102564102,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,El Vencedor,20230909_Ruakaka_Open_1400.0,3.0,2.0,1
1200.0,1,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,1.0,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Molly Bloom,20230915_Taupo_Mdn_1200.0,1.0,4.0,1
1400.0,0,1,28.0,0.0,3.0,2.512395057075209,1.0,0.3906761888457202,0,1.6,0.0,0.0,0.0010978682557413,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Ladies Man,20230916_New Plymouth_Open_1400.0,2.0,3.0,1
1600.0,1,1,42.0,0.5801640071622537,3.0,2.8284271247461903,0.5,0.7071067811865476,3,1.5,0.0,0.0009375,0.0013258252147247,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Belardo Boy,20230923_Awapuni_Open_1600.0,1.0,4.0,2
1600.0,0,1,7.0,0.2236771607417986,2.5,0.7071067811865476,1.0,0.0,3,1.5,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Ladies Man,20230923_Awapuni_Open_1600.0,2.0,3.0,2
2100.0,0,1,42.0,0.1914541223635437,2.0,1.4142135623730951,1.0,0.0,0,4.5,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Berry The Cash,20230923_Awapuni_R 75_2100.0,3.0,2.0,1
1200.0,1,1,41.0,0.5427474811642219,1.0,0.0,1.0,0.0,0,3.5,0.0025,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Crocetti,20230929_Te Rapa_3yo_1200.0,1.0,4.0,1
1300.0,0,0,21.0,0.0,8.0,7.071067811865476,0.5,0.7071067811865476,0,4.5,0.0,0.0001282051282051,0.0001813094310734,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,El Vencedor,20230930_Hastings_Open_1300.0,4.0,1.0,1
1600.0,0,0,21.0,0.2052157401661681,2.2,1.3165611772087666,0.6,0.5477225575051661,5,8.5,0.0,0.0012253310104529,0.0008000125918651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Campionessa,20230930_Hastings_WFA_1600.0,12.0,0.0,1
1200.0,1,1,28.0,0.0,1.0,2.512395057075209,1.0,0.3906761888457202,0,1.0,0.0,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Its Business Time,20230930_Riccarton_R 75_1200.0,1.0,4.0,1
1600.0,1,1,28.0,0.0,3.0,2.512395057075209,1.0,0.3906761888457202,2,3.75,0.0011904761904761,0.0,0.0010978682557413,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Legarto,20231007_Matamata_Open_1600.0,1.0,4.0,1
1300.0,0,0,29.0,0.0,1.0,2.512395057075209,1.0,0.3906761888457202,0,4.5,0.0,0.0,0.0010978682557413,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Molly Bloom,20231014_Hastings_3yo_1300.0,5.0,0.0,1
1400.0,0,0,14.0,0.2236771607417986,6.666666666666667,5.507570547286102,0.3333333333333333,0.5773502691896258,3,3.1666666666666665,0.0,8.547008547008547e-05,0.0001480385305614,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,El Vencedor,20231014_Hastings_Open_1400.0,4.0,1.0,1
